Year,fua_code,fua_name,ndvi
2003,SK004L1,Nitra,0.4362040151505031
2003,SK005L1,PreÅ¡ov,0.6429811183900337
2003,SK006L1,Å½ilina,0.7126799650950552
2003,SK007L1,Trnava,0.4553348606745634
2003,SK008L1,TrenÄÃ­n,0.6704463170581874
2003,UK001L3,London,0.4492641126806968
2003,UK002L3,West Midlands urban area,0.5099691515715908
2003,UK003L2,Leeds,0.5894724666023935
2003,UK004L1,Glasgow,0.6742467991864752
2003,UK006L3,Liverpool,0.505495393097059
2003,UK007L1,Edinburgh,0.5601348371366554
2003,UK008L3,Greater Manchester,0.6086541955700225
2003,UK009L1,Cardiff,0.6410341174882273
2003,UK010L3,Sheffield,0.5669783029067675
2003,UK011L2,Bristol,0.5563369863788503
2003,UK012L2,Belfast,0.6375447368211362
2003,UK013L2,Newcastle upon Tyne,0.6216910055660531
2003,UK014L1,Leicester,0.5302748178405036
2003,UK016L1,Aberdeen,0.5981589390180548
2003,UK017L2,Cambridge,0.4083632870528098
2003,UK018L3,Exeter,0.6111635850297684
2003,UK019L3,Lincoln,0.4267675103220579
2003,UK023L1,Portsmouth,0.4366951137094074
2003,UK024L1,Worcester,0.5277523657568793
2003,UK025L3,Coventry,0.4929657940886057
2003,UK026L1,Kingston upon Hull,0.4435509380666847
2003,UK027L1,Stoke-on-Trent,0.67446534942805
2003,UK029L1,Nottingham,0.49278433143812655
2003,UK033L1,Guildford,0.5695973893976678
2003,UK050L1,Burnley,0.6565439688102106
2003,UK056L1,Hastings,0.5748043354436151
2003,UK515L1,Brighton and Hove,0.4918450473335252
2003,UK516L1,Plymouth,0.6437318763982451
2003,UK517L1,Swansea,0.6160004496897545
2003,UK518L1,Derby,0.5731382812321194
2003,UK520L2,Southampton,0.5662857259184316
2003,UK528L1,Northampton,0.45878015285977
2003,UK539L1,Bournemouth,0.5639952516503449
2003,UK546L1,Colchester,0.4005287586371133
2003,UK550L0,Dundee City,0.5746296041457182
2003,UK551L1,Falkirk,0.5529050031971852
2003,UK552L0,Reading,0.4969398581119259
2003,UK553L1,Blackpool,0.6177455540820034
2003,UK557L1,Blackburn with Darwen,0.6911685807003661
2003,UK558L1,Newport,0.5886167227514144
2003,UK559L2,Middlesbrough,0.4907520955328905
2003,UK560L1,Oxford,0.4706246305440755
2003,UK562L2,Preston,0.6415949677389731
2003,UK566L1,Norwich,0.5108107946834379
2003,UK568L1,Cheshire West and Chester,0.648134292688502
2003,UK569L2,Ipswich,0.4337116441593348
2003,UK571L1,Cheltenham,0.5528296450364509
2003,XK001L1,Pristina,0.5741542500115039
2003,XK002L1,Prizren,0.5749741512845854
2003,XK003L1,MitrovicÃ«,0.5917184879624506
2004,AL001L1,Tirana,0.5592529770238469
2004,AL003L1,Elbasan,0.4916405516767023
2004,AL004L1,ShkodÃ«r,0.5731859897064647
2004,AL005L0,VlorÃ«,0.467579873701306
2004,AT001L3,Wien,0.4998916273363136
2004,AT002L3,Graz,0.6378906195340668
2004,AT003L3,Linz,0.6866810988719142
2004,AT004L3,Salzburg,0.7014446027051131
2004,AT005L3,Innsbruck,0.5629328055667068
2004,AT006L2,Klagenfurt,0.6790423670064655
2004,BA001L1,Sarajevo,0.6988970903452408
2004,BA002L1,Banja Luka,0.6774855021355175
2004,BA003L1,Mostar,0.5928965173795954
2004,BA004L1,Tuzla,0.6893354010291141
2004,BA005L1,Zenica,0.7332057717467465
2004,BE001L2,Bruxelles / Brussel,0.6035021536952181
2004,BE002L2,Antwerpen,0.5783412426840318
2004,BE003L2,Gent,0.6073558547904271
2004,BE004L2,Charleroi,0.615734902845111
2004,BE005L2,LiÃ¨ge,0.6346219090196894
2004,BE006L2,Brugge,0.6208686743499152
2004,BE007L2,Namur,0.6436278037505188
2004,BE008L1,Leuven,0.6018851458466866
2004,BE009L1,Mons,0.5865210601937344
2004,BE010L1,Kortrijk,0.5646018396753445
2004,BE011L1,Oostende,0.5495752945885971
2004,BG001L2,Sofia,0.6038785804659166
2004,BG002L2,Plovdiv,0.47537524057855446
2004,BG003L2,Varna,0.5789401318671412
2004,BG004L2,Burgas,0.5154187506932562
2004,BG005L1,Pleven,0.4465912856119898
2004,BG006L2,Ruse,0.5092511639797093
2004,BG007L2,Vidin,0.48753742297057334
2004,BG008L2,Stara Zagora,0.504441043136811
2004,BG009L1,Sliven,0.5499408132644609
2004,BG010L1,Dobrich,0.5005025946140066
2004,BG011L1,Shumen,0.5361810599788905
2004,BG013L1,Yambol,0.47670331909699337
2004,BG014L1,Haskovo,0.47933952380580525
2004,BG015L1,Pazardzhik,0.425466614232026
2004,BG016L1,Blagoevgrad,0.6317099183998116
2004,BG017L1,Veliko Tarnovo,0.6118850394697285
2004,BG018L1,Vratsa,0.5938653386157761
2004,CH001L2,ZÃ¼rich,0.6287852197346998
2004,CH002L2,GenÃ¨ve,0.5485684183845473
2004,CH003L2,Basel,0.6085927124626815
2004,CH004L2,Bern,0.6236601582117512
2004,CH005L2,Lausanne,0.5892699703169793
2004,CH006L1,Winterthur,0.6261544822633626
2004,CH007L2,St. Gallen,0.7233462752713692
2004,CH008L2,Luzern,0.6799024507966976
2004,CH009L2,Lugano,0.5993513452280019
2004,CH010L1,Biel/Bienne,0.6045023380390577
2004,CY001L2,Lefkosia,0.2928570513157251
2004,CY501L2,Lemesos,0.3112925047412151
2004,CZ001L2,Praha,0.5147658735734436
2004,CZ002L2,Brno,0.5536344793296019
2004,CZ003L2,Ostrava,0.5956809221444505
2004,CZ004L2,PlzeÅ,0.6063622701343289
2004,CZ005L2,ÃstÃ­ nad Labem,0.6748937064834541
2004,CZ006L2,Olomouc,0.5536346917902081
2004,CZ007L2,Liberec,0.6722007583777553
2004,CZ008L2,ÄeskÃ© BudÄjovice,0.5998805586716727
2004,CZ009L2,Hradec KrÃ¡lovÃ©,0.5256584345175666
2004,CZ010L2,Pardubice,0.5450385582834816
2004,CZ011L2,ZlÃ­n,0.6252909858609814
2004,CZ013L2,Karlovy Vary,0.6710378726642139
2004,CZ014L2,Jihlava,0.6122612205932364
2004,CZ016L2,Most,0.568101448560143
2004,CZ018L2,Chomutov-Jirkov,0.5554133744236464
2004,DE001L1,Berlin,0.5941103868590193
2004,DE002L1,Hamburg,0.5858152010222922
2004,DE003L1,MÃ¼nchen,0.610616689110404
2004,DE004L1,KÃ¶ln,0.5725518794446665
2004,DE005L1,Frankfurt am Main,0.6041979302104673
2004,DE007L1,Stuttgart,0.5980577751789052
2004,DE008L2,Leipzig,0.536715316364263
2004,DE009L2,Dresden,0.576062715814664
2004,DE011L1,DÃ¼sseldorf,0.5132593470020648
2004,DE012L1,Bremen,0.5954554198449368
2004,DE013L1,Hannover,0.541781825477072
2004,DE014L1,NÃ¼rnberg,0.6111444848249231
2004,DE017L0,Bielefeld,0.5738068858758487
2004,DE018L1,Halle an der Saale,0.5082054311147517
2004,DE019L2,Magdeburg,0.558638611591854
2004,DE020L1,Wiesbaden,0.6061485662115799
2004,DE021L1,GÃ¶ttingen,0.5794827490921873
2004,DE025L1,Darmstadt,0.607282226673914
2004,DE026L1,Trier,0.6306749371267902
2004,DE027L1,Freiburg im Breisgau,0.6359202412078344
2004,DE028L1,Regensburg,0.5839130088454828
2004,DE029L0,Frankfurt (Oder),0.5573642526492616
2004,DE030L1,Weimar,0.555486346479598
2004,DE031L1,Schwerin,0.5851913260084203
2004,DE032L1,Erfurt,0.5722598841726682
2004,DE033L1,Augsburg,0.6186415721904464
2004,DE034L1,Bonn,0.6363104718666939
2004,DE035L1,Karlsruhe,0.56995052411303
2004,DE036L0,MÃ¶nchengladbach,0.47200028111178627
2004,DE037L1,Mainz,0.5031347696138546
2004,DE038L1,Ruhrgebiet,0.5429417429190643
2004,DE039L1,Kiel,0.6030171463969355
2004,DE040L1,SaarbrÃ¼cken,0.5993648175186781
2004,DE042L1,Koblenz,0.5920776503410938
2004,DE043L2,Rostock,0.5952209788230833
2004,DE044L1,Kaiserslautern,0.6183727421829276
2004,DE045L1,Iserlohn,0.6812236936669067
2004,DE048L1,Wilhelmshaven,0.6484042167523872
2004,DE050L1,TÃ¼bingen,0.5881829690138289
2004,DE051L1,Villingen-Schwenningen,0.6431795453692517
2004,DE052L1,Flensburg,0.6216771845140231
2004,DE053L1,Marburg,0.6231884762855338
2004,DE054L1,Konstanz,0.6048578973504387
2004,DE055L0,NeumÃ¼nster,0.5317509456578756
2004,DE056L0,Brandenburg an der Havel,0.5926726549275048
2004,DE057L1,GieÃen,0.6153457364257411
2004,DE058L1,LÃ¼neburg,0.5762519859379314
2004,DE059L1,Bayreuth,0.6456657711744462
2004,DE060L1,Celle,0.5822246797161544
2004,DE061L1,Aschaffenburg,0.6761668115970484
2004,DE062L1,Bamberg,0.6302307723524987
2004,DE063L1,Plauen,0.6365462931529446
2004,DE064L1,Neubrandenburg,0.5977306515713458
2004,DE065L1,Fulda,0.6699068424959125
2004,DE066L1,Kempten (AllgÃ¤u),0.7079167062090486
2004,DE067L1,Landshut,0.5636835665790095
2004,DE069L1,Rosenheim,0.7008101173819086
2004,DE071L1,Stralsund,0.5975815064591448
2004,DE072L1,Friedrichshafen,0.6241827182531874
2004,DE073L1,Offenburg,0.6509641767594557
2004,DE074L1,GÃ¶rlitz,0.5682247143706102
2004,DE077L1,Schweinfurt,0.6286666524309243
2004,DE078L1,Greifswald,0.5992522296543491
2004,DE079L1,Wetzlar,0.648263427794865
2004,DE081L1,Passau,0.6148650764942833
2004,DE082L0,Dessau-RoÃlau,0.5801682968445643
2004,DE083L1,Braunschweig-Salzgitter-Wolfsburg,0.564747103396842
2004,DE084L1,Mannheim-Ludwigshafen,0.5531964638227819
2004,DE504L1,MÃ¼nster,0.5634978227217502
2004,DE505L0,Chemnitz,0.5736674685722468
2004,DE507L1,Aachen,0.6535792381798563
2004,DE508L0,Krefeld,0.39574285709207224
2004,DE510L1,LÃ¼beck,0.5885733461915053
2004,DE513L1,Kassel,0.5988056799615129
2004,DE516L0,Solingen,0.623474961187168
2004,DE517L1,OsnabrÃ¼ck,0.6041015539761013
2004,DE520L1,Oldenburg (Oldenburg),0.6423308432542602
2004,DE522L1,Heidelberg,0.6050289245697056
2004,DE523L1,Paderborn,0.6088942557495995
2004,DE524L2,WÃ¼rzburg,0.6219955279032637
2004,DE527L1,Bremerhaven,0.6497340755827312
2004,DE529L1,Heilbronn,0.5764954480500392
2004,DE530L0,Remscheid,0.6313310905594892
2004,DE532L1,Ulm,0.6090404634385423
2004,DE533L1,Pforzheim,0.6263586477422503
2004,DE534L1,Ingolstadt,0.598739871351989
2004,DE535L1,Gera,0.5728931121817395
2004,DE537L1,Reutlingen,0.638713849861025
2004,DE539L1,Cottbus,0.5759068390256978
2004,DE540L2,Siegen,0.6840369177613542
2004,DE542L1,Hildesheim,0.5329607659220738
2004,DE544L1,Zwickau,0.5609483174842623
2004,DE546L0,Wuppertal,0.6148842864124222
2004,DE547L2,Jena,0.6172470309215964
2004,DE548L1,DÃ¼ren,0.5757184548667645
2004,DE549L1,Bocholt,0.5452228726145089
2004,DK001L2,KÃ¸benhavn,0.5501495430051834
2004,DK002L3,Ãrhus,0.5791347842012482
2004,DK003L2,Odense,0.5400201767781123
2004,DK004L3,Aalborg,0.5925929109657889
2004,EE001L1,Tallinn,0.5524239607980903
2004,EE002L1,Tartu,0.6001558030438455
2004,EE003L0,Narva,0.45649160700362895
2004,EL001L1,Athina,0.3552895209190684
2004,EL002L1,Thessaloniki,0.40677412945763125
2004,EL003L1,Patra,0.4640286057470903
2004,EL004L1,Irakleio,0.3490072846267701
2004,EL005L1,Larisa,0.36457230470428037
2004,EL006L1,Volos,0.4505746057578586
2004,EL007L1,Ioannina,0.5419097753068356
2004,EL008L1,Kavala,0.5124696438897226
2004,EL009L1,Kalamata,0.5460453849922063
2004,ES001L3,Madrid,0.32269341709441757
2004,ES002L2,Barcelona,0.4326678888573851
2004,ES003L3,Valencia,0.3593561320776415
2004,ES004L3,Sevilla,0.3594741737030596
2004,ES005L2,Zaragoza,0.2927665719037797
2004,ES006L2,MÃ¡laga,0.35438172040648214
2004,ES007L2,Murcia,0.280165396815361
2004,ES008L2,Las Palmas,
2004,ES009L2,Valladolid,0.2971063141628679
2004,ES010L2,Palma de Mallorca,0.41078039623885765
2004,ES011L2,Santiago de Compostela,0.6467121174876506
2004,ES012L2,Vitoria/Gasteiz,0.6397654942811627
2004,ES013L2,Oviedo,0.6328939137104498
2004,ES014L3,Pamplona/IruÃ±a,0.5016299123914242
2004,ES015L2,Santander,0.6210141333638685
2004,ES016L2,Toledo,0.26791201502179063
2004,ES017L2,Badajoz,0.3816970340704617
2004,ES018L2,LogroÃ±o,0.3484107149444279
2004,ES019L3,Bilbao,0.6808132243249396
2004,ES020L2,CÃ³rdoba,0.3520402181213981
2004,ES021L2,Alicante/Alacant,0.20793182521728554
2004,ES022L2,Vigo,0.6025975987390125
2004,ES023L2,GijÃ³n,0.621457046689771
2004,ES025L3,Santa Cruz de Tenerife,
2004,ES026L2,CoruÃ±a (A),0.6326768379750222
2004,ES028L1,Reus,0.3928623583645216
2004,ES031L1,Lugo,0.6266527752579342
2004,ES033L1,Girona,0.5675370536705113
2004,ES034L1,CÃ¡ceres,0.452034370402025
2004,ES035L1,Torrevieja,0.22476737330071292
2004,ES039L1,AvilÃ©s,0.5926851061223085
2004,ES040L1,Talavera de la Reina,0.3859819764685188
2004,ES041L1,Palencia,0.3216601568369016
2004,ES043L1,Ferrol,0.6374895710829116
2004,ES044L1,Pontevedra,0.6310427316415242
2004,ES046L1,Gandia,0.4497613797278711
2004,ES048L1,Guadalajara,0.3098609199558959
2004,ES050L1,Manresa,0.4456475068834922
2004,ES053L1,Ciudad Real,0.2732081872076691
2004,ES054L1,Benidorm,0.3023433876886661
2004,ES057L1,Ponferrada,0.5342368653276759
2004,ES059L1,Zamora,0.3113819595398155
2004,ES070L1,Irun,0.5840381762628687
2004,ES072L1,Arrecife,
2004,ES501L3,Granada,0.32762763181258026
2004,ES505L1,Elche/Elx,0.25907874471860676
2004,ES506L1,Cartagena,0.2745225824723707
2004,ES508L1,Jerez de la Frontera,0.4005469210464003
2004,ES510L1,Donostia-San SebastiÃ¡n,0.6680665817978682
2004,ES514L1,AlmerÃ­a,0.18955366968110035
2004,ES515L1,Burgos,0.3993479317577488
2004,ES516L1,Salamanca,0.33392894110247784
2004,ES519L1,Albacete,0.27292133853319417
2004,ES520L1,CastellÃ³n/CastellÃ³,0.38390952542798
2004,ES521L1,Huelva,0.3525474518316615
2004,ES522L1,CÃ¡diz,0.326201612091584
2004,ES523L1,LeÃ³n,0.43521450320856603
2004,ES525L1,Tarragona,0.3659240317152686
2004,ES527L1,JaÃ©n,0.28628598404158145
2004,ES528L1,Lleida,0.432291207451779
2004,ES529L1,Ourense,0.5836533385635226
2004,ES532L1,Algeciras,0.5755034993602461
2004,ES533L1,Marbella,0.45223722448811193
2004,ES537L1,Alcoy,0.3821347819371722
2004,ES538L1,Ãvila,0.3911470912736745
2004,ES542L1,Cuenca,0.4292204464920414
2004,ES543L1,Eivissa,0.4075268134116528
2004,ES544L1,Linares,0.30061893113813093
2004,ES545L1,Lorca,0.27891087246396024
2004,ES546L1,MÃ©rida,0.3626332199230563
2004,ES547L1,Sagunto,0.3958031732655063
2004,ES550L1,Puerto de la Cruz,
2004,ES552L1,Igualada,0.42488449645560883
2004,FI001L3,Helsinki,0.48668845586868
2004,FI002L3,Tampere,0.5733744368853273
2004,FI003L4,Turku,0.5739987077764311
2004,FI004L4,Oulu,0.6018348107235134
2004,FI007L2,Lahti,0.5875788438081905
2004,FI008L2,Kuopio,0.6418838627060722
2004,FI009L2,JyvÃ¤skylÃ¤,0.5920161129881704
2004,FR001L1,Paris,0.5322440801010395
2004,FR003L2,Lyon,0.5353839558838841
2004,FR004L2,Toulouse,0.4418355081334167
2004,FR006L2,Strasbourg,0.5618603316430377
2004,FR007L2,Bordeaux,0.5484658225269813
2004,FR008L2,Nantes,0.5877920579793313
2004,FR009L2,Lille,0.5320131042811489
2004,FR010L2,Montpellier,0.4982806823467602
2004,FR011L2,Saint-Etienne,0.606250864857629
2004,FR012L2,Le Havre,0.5445481295084675
2004,FR013L2,Rennes,0.6148988371649847
2004,FR014L2,Amiens,0.538428556772824
2004,FR016L2,Nancy,0.6077948641024178
2004,FR017L2,Metz,0.6004760452225605
2004,FR018L2,Reims,0.49616173346020725
2004,FR019L2,OrlÃ©ans,0.5763130071903562
2004,FR020L2,Dijon,0.5877968237271829
2004,FR021L2,Poitiers,0.5468882732298596
2004,FR022L2,Clermont-Ferrand,0.6132427857209909
2004,FR023L2,Caen,0.56979994827584
2004,FR024L2,Limoges,0.6922006984748909
2004,FR025L2,BesanÃ§on,0.6551034345355042
2004,FR026L2,Grenoble,0.595634039134084
2004,FR027L2,Ajaccio,0.6411330060730446
2004,FR032L2,Toulon,0.47840979275462975
2004,FR034L2,Valenciennes,0.566986598128725
2004,FR035L2,Tours,0.552450666322356
2004,FR036L2,Angers,0.5606387407289466
2004,FR037L2,Brest,0.6086092071047209
2004,FR038L2,Le Mans,0.5945701902364199
2004,FR039L1,Avignon,0.4393649090042325
2004,FR040L2,Mulhouse,0.5530376146260305
2004,FR042L2,Dunkerque,0.49082223471558944
2004,FR043L2,Perpignan,0.4710027282476188
2004,FR044L2,NÃ®mes,0.4650914810326624
2004,FR045L2,Pau,0.5714154875601869
2004,FR046L2,Bayonne,0.5241171522427804
2004,FR047L0,Annemasse,0.5760572196334082
2004,FR048L2,Annecy,0.6377641450532642
2004,FR049L2,Lorient,0.6284855737123859
2004,FR050L2,MontbÃ©liard,0.6300247376270911
2004,FR051L2,Troyes,0.5173670882477639
2004,FR052L2,Saint-Nazaire,0.606593572356931
2004,FR053L2,La Rochelle,0.4877036062765905
2004,FR056L2,AngoulÃªme,0.5350215504875083
2004,FR057L2,Boulogne-sur-Mer,0.608880875436889
2004,FR058L2,ChambÃ©ry,0.6162498016710499
2004,FR059L2,Chalon-sur-SaÃ´ne,0.6063293973566743
2004,FR060L2,Chartres,0.4718532001957065
2004,FR061L2,Niort,0.5408303424406369
2004,FR062L2,Calais,0.5583558157613214
2004,FR063L2,BÃ©ziers,0.4155099473237386
2004,FR064L2,Arras,0.535917180861881
2004,FR065L2,Bourges,0.5721845141313067
2004,FR066L2,Saint-Brieuc,0.6398934976181196
2004,FR067L2,Quimper,0.6427248005502988
2004,FR068L2,Vannes,0.6270377235450407
2004,FR069L2,Cherbourg,0.6557720937246649
2004,FR073L2,Tarbes,0.5645189731325096
2004,FR074L2,CompiÃ¨gne,0.6023984310840828
2004,FR076L2,Belfort,0.6027747792886825
2004,FR077L2,Roanne,0.6389619674260539
2004,FR079L2,Saint-Quentin,0.5100193798482129
2004,FR082L2,Beauvais,0.5446992145488856
2004,FR084L2,Creil,0.6151086523447415
2004,FR086L2,Evreux,0.5181317155235203
2004,FR090L2,ChÃ¢teauroux,0.6472957315957938
2004,FR093L2,Brive-la-Gaillarde,0.6604938608647577
2004,FR096L2,Albi,0.5364467860319205
2004,FR099L2,FrÃ©jus,0.45528348811171837
2004,FR104L2,ChÃ¢lons-en-Champagne,0.45648384866779984
2004,FR203L2,Marseille,0.4620846136734336
2004,FR205L2,Nice,0.49854705430052626
2004,FR207L2,Lens - LiÃ©vin,0.4958420622434607
2004,FR208L1,HÃ©nin - Carvin,0.4797808963064407
2004,FR209L2,Douai,0.5235660070047472
2004,FR214L1,Valence,0.5121251527899161
2004,FR215L2,Rouen,0.5859904940181638
2004,FR304L1,Melun,0.5642528009715706
2004,FR324L1,Martigues,0.3607711005287498
2004,FR505L1,Charleville-MÃ©ziÃ¨res,0.7005937880191859
2004,FR506L1,Colmar,0.5773310643848584
2004,FR519L1,Cannes,0.49562740912491704
2004,HR001L2,Grad Zagreb,0.6167786288774864
2004,HR002L2,Rijeka,0.6571410400667317
2004,HR003L2,Slavonski Brod,0.6150221570849582
2004,HR004L2,Osijek,0.5361117095410055
2004,HR005L2,Split,0.5261302750767523
2004,HR006L1,Pula - Pola,0.5645387833802619
2004,HR007L1,Zadar,0.46667010287876887
2004,HU001L2,Budapest,0.5057128195970072
2004,HU002L2,Miskolc,0.5673608778474845
2004,HU003L2,NyÃ­regyhÃ¡za,0.548339129697811
2004,HU004L2,PÃ©cs,0.574304535827612
2004,HU005L2,Debrecen,0.5780785347322037
2004,HU006L2,Szeged,0.49574911542146166
2004,HU007L2,GyÃµr,0.5100562567240993
2004,HU008L2,KecskemÃ©t,0.5100497587377195
2004,HU009L2,SzÃ©kesfehÃ©rvÃ¡r,0.49389483042076004
2004,HU010L1,Szombathely,0.5547431848366975
2004,HU011L1,Szolnok,0.49198821731929154
2004,HU012L1,TatabÃ¡nya,0.5507309956565335
2004,HU013L1,VeszprÃ©m,0.5771362151845926
2004,HU014L1,BÃ©kÃ©scsaba,0.4977255841391149
2004,HU015L1,KaposvÃ¡r,0.5317701429370225
2004,HU016L1,Eger,0.5681301168725167
2004,HU017L1,DunaÃºjvÃ¡ros,0.4906751749808062
2004,HU018L1,Zalaegerszeg,0.613682360117587
2004,HU019L1,Sopron,0.554694491746361
2004,IE001L1,Dublin,0.6561791868937839
2004,IE002L1,Cork,0.6806886481900372
2004,IE003L1,Limerick,0.7229978971545645
2004,IE004L1,Galway,0.6834595470884682
2004,IE005L1,Waterford,0.7035445577966248
2004,IS001L1,ReykjavÃ­k,
2004,IT001L3,Roma,0.5327802595222545
2004,IT002L3,Milano,0.42029825934984666
2004,IT003L3,Napoli,0.4838668708079394
2004,IT004L2,Torino,0.4924165928015473
2004,IT005L3,Palermo,0.4015914698383044
2004,IT006L3,Genova,0.6391513673974846
2004,IT007L3,Firenze,0.575767822734847
2004,IT008L3,Bari,0.36163881483251165
2004,IT009L1,Bologna,0.5043796231686516
2004,IT010L2,Catania,0.3883781858548011
2004,IT011L2,Venezia,0.38842306499127066
2004,IT012L3,Verona,0.4921902275014017
2004,IT013L3,Cremona,0.5030679856747096
2004,IT014L3,Trento,0.6108914055571519
2004,IT015L1,Trieste,0.5057461869450325
2004,IT016L3,Perugia,0.5129423913268775
2004,IT017L3,Ancona,0.463473949330664
2004,IT019L2,Pescara,0.44285920554185126
2004,IT020L3,Campobasso,0.54021589197129
2004,IT021L2,Caserta,0.49972013758189443
2004,IT022L2,Taranto,0.38507788104031426
2004,IT023L2,Potenza,0.5371258565122113
2004,IT024L3,Catanzaro,0.5756478549619286
2004,IT025L3,Reggio di Calabria,0.5337839297913183
2004,IT026L3,Sassari,0.47170068001297044
2004,IT027L2,Cagliari,0.46672694634104966
2004,IT028L3,Padova,0.41396854086257645
2004,IT029L3,Brescia,0.50875431926505
2004,IT030L3,Modena,0.48803472135895926
2004,IT031L3,Foggia,0.3757612546421056
2004,IT032L3,Salerno,0.6044618344858564
2004,IT033L2,Piacenza,0.4433893518285004
2004,IT034L1,Bolzano,0.6026239271180698
2004,IT035L2,Udine,0.4769602366306458
2004,IT036L2,La Spezia,0.6230232684772979
2004,IT037L1,Lecce,0.40525583122231407
2004,IT038L1,Barletta,0.3817313329586193
2004,IT039L2,Pesaro,0.4284365558138782
2004,IT040L2,Como,0.5454431475973428
2004,IT041L2,Pisa,0.5099745955032009
2004,IT042L1,Treviso,0.4162664626275991
2004,IT043L2,Varese,0.5607699019544814
2004,IT045L2,Asti,0.5000944165888896
2004,IT046L2,Pavia,0.41652273880598994
2004,IT047L1,Massa,0.5300801089002035
2004,IT048L2,Cosenza,0.6599843622476494
2004,IT052L1,Savona,0.6368115953250024
2004,IT054L1,Matera,0.4345609062877523
2004,IT056L1,Acireale,0.5131830973886835
2004,IT057L2,Avellino,0.6446200326431951
2004,IT058L2,Pordenone,0.43075909837214066
2004,IT060L1,Lecco,0.5720508959648833
2004,IT061L0,Altamura,0.38309356382697884
2004,IT064L1,Battipaglia,0.4234840277192272
2004,IT065L0,Bisceglie,0.3563438001212302
2004,IT066L1,Carpi,0.492742847728827
2004,IT067L0,Cerignola,0.39071831480956004
2004,IT068L1,Gallarate,0.40192093337856993
2004,IT069L1,Gela,0.2673396423794119
2004,IT073L1,Sassuolo,0.5376075477843768
2004,IT501L2,Messina,0.5407114435668297
2004,IT502L2,Prato,0.5866906695604023
2004,IT503L3,Parma,0.5323336058346919
2004,IT504L3,Livorno,0.5127520640841684
2004,IT505L3,Reggio nell'Emilia,0.5447407779042458
2004,IT506L2,Ravenna,0.4589844319785186
2004,IT507L2,Ferrara,0.3952895899574258
2004,IT508L3,Rimini,0.4180173064511849
2004,IT509L3,Siracusa,0.45535368111430635
2004,IT511L2,Bergamo,0.4602746739138777
2004,IT512L3,ForlÃ¬,0.5281041669422786
2004,IT513L3,Latina,0.5254923404764984
2004,IT514L2,Vicenza,0.49428033679909184
2004,IT515L2,Terni,0.5595461687943575
2004,IT516L2,Novara,0.3890047567633456
2004,IT518L1,Alessandria,0.4026733489083436
2004,IT519L1,Arezzo,0.5441813814940144
2004,IT520L1,Grosseto,0.5174945449345042
2004,IT521L1,Brindisi,0.42237069936187627
2004,IT522L1,Trapani,0.3489404100289709
2004,IT523L1,Ragusa,0.3588139955946271
2004,IT524L0,Andria,0.39094432744795704
2004,IT525L0,Trani,0.3505245780204398
2004,IT526L1,L'Aquila,0.553298620288647
2004,LT001L1,Vilnius,0.6134791574962105
2004,LT002L1,Kaunas,0.5773560758447774
2004,LT003L1,PanevÄÅ¾ys,0.6174549960338493
2004,LT004L0,Alytus,0.48926901024271197
2004,LT501L0,KlaipÄda,0.51174154175913
2004,LT502L0,Å iauliai,0.5818286130433753
2004,LU001L1,Luxembourg,0.6622439154775618
2004,LV001L1,RÄ«ga,0.6132583538505025
2004,LV002L2,LiepÄja,0.6011981091640061
2004,LV003L1,Jelgava,0.6033869507055556
2004,LV501L1,Daugavpils,0.6557107416165147
2004,ME001L1,Podgorica,0.5810184869284943
2004,MK001L1,Skopje,0.48070582055705185
2004,MK003L1,Bitola,0.5324855335593017
2004,MK004L1,Tetovo,0.6076600299730373
2004,MK005L1,Prilep,0.48072047748078284
2004,MT001L1,Valletta,0.27800806323870003
2004,NL001L3,s' Gravenhage,0.5069083555070275
2004,NL002L3,Amsterdam,0.5487854645427581
2004,NL003L3,Rotterdam,0.5342773902942484
2004,NL004L3,Utrecht,0.6381069976244086
2004,NL005L3,Eindhoven,0.6149475731265375
2004,NL006L3,Tilburg,0.6317702287818948
2004,NL007L3,Groningen,0.6101561321094875
2004,NL008L3,Enschede,0.6489600212223066
2004,NL009L3,Arnhem,0.5978814810128747
2004,NL010L3,Heerlen,0.5867830205654615
2004,NL012L3,Breda,0.6023664623437917
2004,NL013L3,Nijmegen,0.5907303114492645
2004,NL014L3,Apeldoorn,0.6376754099381602
2004,NL015L3,Leeuwarden,0.6621306121894459
2004,NL016L3,Sittard-Geleen,0.5208401619377792
2004,NL020L3,Roosendaal,0.5746603086014133
2004,NL026L0,Alphen aan den Rijn,0.6087896882950744
2004,NL028L3,Bergen op Zoom,0.557588580174465
2004,NL030L0,Gouda,0.49968996089314394
2004,NL032L3,MiddelburgÂ Â Â Â Â Â ,0.5452682413488545
2004,NL503L3,s-Hertogenbosch,0.6084862718045364
2004,NL504L3,Amersfoort,0.5898558822904404
2004,NL505L3,Maastricht,0.5956936482194934
2004,NL507L3,Leiden,0.5156410574659257
2004,NL511L3,Zwolle,0.6635686601536509
2004,NL512L3,Ede,0.5999513390250427
2004,NL513L3,Deventer,0.6544067603285246
2004,NL514L3,Alkmaar,0.5723591771741471
2004,NL515L3,Venlo,0.5394116553119443
2004,NL519L3,Almelo,0.6535428740339849
2004,NL520L3,Lelystad,0.48460882002722866
2004,NL521L3,Oss,0.6150931031739466
2004,NL522L3,Assen,0.6202243764436749
2004,NL524L3,Veenendaal,0.6083729460808132
